"imdbid","year","rating","title","originalTitle","isAdult","startYear","runtimeMinutes","genres","averageRating","metascore","country","budget","open_usa","gross_usa","gross_world","won_oscar","oscars_won","nominated_oscar","oscars_nominations"
"1541160",2011,"ok","Flypaper","Flypaper",FALSE,2011,87,"Comedy,Crime,Mystery",6.4,37,"Germany;USA",5e+06,1098,5043,4453634,0,0,0,0
"1515091",2011,"no_talk","Sherlock Holmes: A Game of Shadows","Sherlock Holmes: A Game of Shadows",FALSE,2011,129,"Action,Adventure,Crime",7.5,48,"USA;UK",1.25e+08,39637079,186848418,543848418,0,0,0,0
"0480687",2011,"about_men","Hall Pass","Hall Pass",FALSE,2011,105,"Comedy,Romance",5.8,45,"USA",3.6e+07,13535374,45060734,86157237,0,0,0,0
"1265990",2011,"ok","The Roommate","The Roommate",FALSE,2011,94,"Drama,Mystery,Thriller",4.8,23,"USA",1.6e+07,15002635,37300000,40492652,0,0,0,0
"1615918",2011,"ok","Alvin and the Chipmunks: Chipwrecked","Alvin and the Chipmunks: Chipwrecked",FALSE,2011,87,"Adventure,Animation,Comedy",4.3,24,"USA",7.5e+07,23244744,133110742,342695435,0,0,0,0
"1625346",2011,"ok","Young Adult","Young Adult",FALSE,2011,94,"Comedy,Drama",6.2,71,"USA",1.2e+07,310263,16311571,22939027,0,0,0,0
"1568346",2011,"no_talk","The Girl with the Dragon Tattoo","The Girl with the Dragon Tattoo",FALSE,2011,158,"Crime,Drama,Mystery",7.8,71,"USA;Sweden;Norway",9e+07,12768604,102515793,232617430,1,1,0,0
"1650043",2011,"no_talk","Diary of a Wimpy Kid: Rodrick Rules","Diary of a Wimpy Kid: Rodrick Rules",FALSE,2011,100,"Comedy,Family",6.5,51,"USA",2.1e+07,23751502,52698535,72526996,0,0,0,0
"1093357",2011,"ok","The Darkest Hour","The Darkest Hour",FALSE,2011,89,"Action,Adventure,Horror",4.9,18,"USA;Russia",3e+07,2993519,21443494,64626786,0,0,0,0
"1568911",2011,"no_talk","War Horse","War Horse",FALSE,2011,146,"Action,Adventure,Drama",7.2,72,"USA;India",6.6e+07,7515402,79884879,177584879,0,0,1,6
"0471042",2011,"no_talk","Tower Heist","Tower Heist",FALSE,2011,104,"Action,Comedy,Crime",6.2,59,"USA",7.5e+07,24025190,78046570,152930623,0,0,0,0
"1229238",2011,"no_talk","Mission: Impossible - Ghost Protocol","Mission: Impossible - Ghost Protocol",FALSE,2011,132,"Action,Adventure,Thriller",7.4,73,"USA;UnitedArabEmirates;CzechRepublic;India;Canada",1.45e+08,12785204,209397903,694713380,0,0,0,0
"1438176",2011,"ok","Fright Night","Fright Night",FALSE,2011,106,"Comedy,Horror",6.3,64,"USA",3e+07,7714388,18302607,41002607,0,0,0,0
"0970179",2011,"ok","Hugo","Hugo",FALSE,2011,126,"Drama,Family,Fantasy",7.5,83,"UK;USA;France",1.5e+08,11364505,73864507,185770160,1,5,0,0
"0376136",2011,"no_talk","The Rum Diary","The Rum Diary",FALSE,2011,119,"Comedy,Drama",6.2,56,"USA;UK",4.5e+07,5135369,13109815,30134958,0,0,0,0
"1692486",2011,"ok","Carnage","Carnage",FALSE,2011,80,"Comedy,Drama",7.2,61,"France;Germany;Poland;Spain;USA",2.5e+07,79795,2547047,30722632,0,0,0,0
"1506999",2011,"no_women","Haywire","Haywire",FALSE,2011,93,"Action,Drama,Thriller",5.8,67,"Ireland;USA",2.3e+07,8425370,18942396,34513760,0,0,0,0
"1637706",2011,"ok","Our Idiot Brother","Our Idiot Brother",FALSE,2011,90,"Comedy,Drama",6.4,60,"USA",5e+06,7011631,24816118,25804448,0,0,0,0
"1477837",2011,"no_talk","Cedar Rapids","Cedar Rapids",FALSE,2011,87,"Comedy",6.2,70,"USA",1e+07,302968,6861102,7728936,0,0,0,0
"0477302",2011,"about_men","Extremely Loud & Incredibly Close","Extremely Loud & Incredibly Close",FALSE,2011,129,"Adventure,Drama,Mystery",6.9,46,"USA",4e+07,72348,31847881,55247881,0,0,1,2
"1291584",2011,"no_talk","Warrior","Warrior",FALSE,2011,140,"Drama,Sport",8.2,71,"USA",2.5e+07,5242107,13657115,23308615,0,0,1,1
"1602098",2011,"ok","Albert Nobbs","Albert Nobbs",FALSE,2011,113,"Drama,Romance",6.7,57,"UK;Ireland;France;USA",8e+06,696088,3014696,7532259,0,0,1,3
"1007029",2011,"ok","The Iron Lady","The Iron Lady",FALSE,2011,105,"Biography,Drama",6.4,54,"UK;France",1.3e+07,220409,30017992,115890699,1,2,0,0
"1071875",2011,"no_women","Ghost Rider: Spirit of Vengeance","Ghost Rider: Spirit of Vengeance",FALSE,2011,96,"Action,Fantasy,Thriller",4.3,34,"USA;UnitedArabEmirates",5.7e+07,22115334,51774002,132563930,0,0,0,0
"1798188",2011,"ok","From Up on Poppy Hill","Kokuriko-zaka kara",FALSE,2011,91,"Animation,Drama,Family",7.4,71,"Japan",2.2e+07,57585,1002895,61459425,0,0,0,0
"1720616",2011,"ok","Friends with Kids","Friends with Kids",FALSE,2011,107,"Comedy,Drama,Romance",6.1,55,"USA",1e+07,2019083,7251073,13041254,0,0,0,0
"1389137",2011,"about_men","We Bought a Zoo","We Bought a Zoo",FALSE,2011,124,"Comedy,Drama,Family",7.1,58,"USA",5e+07,9360434,75624550,120081841,0,0,0,0
"1067774",2011,"ok","Monte Carlo","Monte Carlo",FALSE,2011,109,"Adventure,Comedy,Family",5.8,43,"Hungary;USA",2e+07,7453944,23186769,39782683,0,0,0,0
"1588334",2011,"ok","Jeff, Who Lives at Home","Jeff, Who Lives at Home",FALSE,2011,83,"Comedy,Drama",6.5,60,"USA",1e+07,855709,4269426,4704757,0,0,0,0
"1412386",2011,"ok","The Best Exotic Marigold Hotel","The Best Exotic Marigold Hotel",FALSE,2011,124,"Comedy,Drama,Romance",7.2,62,"UK;USA;UnitedArabEmirates",1e+07,737051,46412041,136836156,0,0,0,0
"1259521",2011,"ok","The Cabin in the Woods","The Cabin in the Woods",FALSE,2011,95,"Horror",7,72,"USA",3e+07,14743614,42073277,94348403,0,0,0,0
"1233334",2011,"ok","Pariah","Pariah",FALSE,2011,86,"Drama",7.2,79,"USA",450000,48579,769552,769552,0,0,0,0
"1634122",2011,"ok","Johnny English Reborn","Johnny English Reborn",FALSE,2011,101,"Action,Adventure,Comedy",6.3,46,"UK;France;USA",4.5e+07,3833300,8305970,160078586,0,0,0,0
"1899353",2011,"no_women","The Raid: Redemption","Serbuan maut",FALSE,2011,101,"Action,Thriller",7.6,73,"Indonesia;France;USA",1100000,213785,4105187,9148519,0,0,0,0
"1719071",2011,"ok","Another Happy Day","Another Happy Day",FALSE,2011,119,"Comedy,Drama",6.1,46,"USA",4e+06,8464,8464,659937,0,0,0,0
"1541995",2011,"ok","Snow Flower and the Secret Fan","Snow Flower and the Secret Fan",FALSE,2011,104,"Drama,History",6.1,42,"China;USA",6e+06,134005,1348205,11348205,0,0,0,0
"1536048",2011,"ok","W.E.","W.E.",FALSE,2011,119,"Drama,History,Romance",6.3,37,"UK",1.5e+07,47074,583455,2042203,0,0,1,1
"1549572",2011,"ok","Another Earth","Another Earth",FALSE,2011,92,"Drama,Romance,Sci-Fi",7,66,"USA",1e+05,77740,1321194,1938783,0,0,0,0
"0466893",2011,"ok","Margaret","Margaret",FALSE,2011,150,"Drama",6.4,61,"USA",1.4e+07,7525,46495,564864,0,0,0,0
"1723811",2011,"no_talk","Shame","Shame",FALSE,2011,101,"Drama",7.2,72,"UK;Canada;USA",6500000,361000,3909002,19123767,0,0,0,0
"1742336",2011,"ok","Your Sister's Sister","Your Sister's Sister",FALSE,2011,90,"Comedy,Drama",6.7,72,"USA",125000,109221,1636190,3242802,0,0,0,0
"1640459",2011,"no_women","Hobo with a Shotgun","Hobo with a Shotgun",FALSE,2011,86,"Action,Comedy,Horror",6.1,55,"Canada",3e+06,12046,703372,748453,0,0,0,0
"1707392",2011,"ok","Lovely Molly","Lovely Molly",FALSE,2011,100,"Drama,Horror",5.3,50,"USA",1e+06,12555,18464,638274,0,0,0,0
"1594562",2011,"ok","The Innkeepers","The Innkeepers",FALSE,2011,101,"Drama,Horror,Mystery",5.4,64,"USA",750000,29557,78396,1178831,0,0,0,0
"1640484",2011,"ok","Jumping the Broom","Jumping the Broom",FALSE,2011,112,"Comedy,Drama",5.7,56,"USA",6600000,15215487,37295394,38158601,0,0,0,0
"1772424",2011,"ok","Where Do We Go Now?","Et maintenant on va où?",FALSE,2011,110,"Comedy,Drama",7.5,60,"France;Lebanon;Egypt;Italy",6700000,15382,531997,7507008,0,0,0,0
"0770802",2011,"no_women","Samsara","Samsara",FALSE,2011,102,"Documentary,Music",8.5,65,"USA;Indonesia;Singapore;Thailand;Kenya;Denmark;Brazil;Jordan;UnitedArabEmirates;SaudiArabia;SouthAfrica;Italy;Ghana;Egypt;China;Japan;Ethiopia;SouthKorea;Namibia",4e+06,76222,2672413,4426444,0,0,0,0
"1657507",2011,"no_talk","Colombiana","Colombiana",FALSE,2011,108,"Action,Drama,Thriller",6.4,45,"France;Mexico;USA;Canada",4e+07,10408176,36665854,71508440,0,0,0,0
"1324999",2011,"ok","The Twilight Saga: Breaking Dawn - Part 1","The Twilight Saga: Breaking Dawn - Part 1",FALSE,2011,117,"Adventure,Drama,Fantasy",4.9,45,"USA",1.1e+08,138122261,281287133,712205856,0,0,0,0
"1410063",2011,"ok","The Flowers of War","Jin ling shi san chai",FALSE,2011,146,"Drama,History,Romance",7.6,46,"China;HongKong",9.4e+07,48448,311434,2855644,0,0,0,0
"1649780",2011,"ok","Peace, Love & Misunderstanding","Peace, Love & Misunderstanding",FALSE,2011,96,"Comedy,Drama,Music",5.9,45,"USA",1e+07,105960,590700,1105020,0,0,0,0
"1853739",2011,"ok","You're Next","You're Next",FALSE,2011,95,"Horror,Mystery,Thriller",6.5,66,"USA;UK",1e+06,7020196,18494006,26895481,0,0,0,0
"1646980",2011,"no_talk","The Double","The Double",FALSE,2011,98,"Action,Drama,Thriller",5.9,37,"USA;UnitedArabEmirates",13500000,26640,137921,4729855,0,0,0,0
"1598822",2011,"ok","New Year's Eve","New Year's Eve",FALSE,2011,118,"Comedy,Romance",5.7,22,"USA",5.6e+07,13019180,54544638,142044638,0,0,0,0
"1582271",2011,"ok","The Good Doctor","The Good Doctor",FALSE,2011,91,"Drama,Thriller",5.5,52,"USA",6e+06,3180,5206,51017,0,0,0,0
"0770703",2011,"ok","What's Your Number?","What's Your Number?",FALSE,2011,106,"Comedy,Romance",6.1,35,"USA",2e+07,5421669,14011084,30426096,0,0,0,0
"1430607",2011,"no_talk","Arthur Christmas","Arthur Christmas",FALSE,2011,97,"Adventure,Animation,Comedy",7.1,69,"UK;USA",1e+08,12068931,46462469,147419472,0,0,0,0
"1305591",2011,"ok","Mars Needs Moms","Mars Needs Moms",FALSE,2011,88,"Action,Adventure,Animation",5.4,49,"USA",1.5e+08,6914488,21392758,39233678,0,0,0,0
"1366344",2011,"ok","The Sitter","The Sitter",FALSE,2011,81,"Comedy",5.7,39,"USA",2.5e+07,9851435,30441326,34942188,0,0,0,0
"1634136",2011,"ok","Violet & Daisy","Violet & Daisy",FALSE,2011,88,"Action,Comedy,Crime",6.1,43,"USA",8e+06,9982,17186,108139,0,0,0,0
"1630036",2011,"ok","Courageous","Courageous",FALSE,2011,129,"Drama,Fantasy",7,42,"USA",2e+06,9112839,34522221,35185884,0,0,0,0
"1488555",2011,"no_talk","The Change-Up","The Change-Up",FALSE,2011,112,"Comedy,Fantasy",6.3,39,"USA",5.2e+07,13531115,37081475,75450437,0,0,0,0
"1726589",2011,"ok","Life Happens","L!fe Happens",FALSE,2011,100,"Comedy",5.6,44,"USA;Canada",930000,20186,30905,48041,0,0,0,0
"1767382",2011,"ok","Silent House","Silent House",FALSE,2011,86,"Drama,Horror,Mystery",5.2,49,"USA;France",2e+06,6661234,12754783,16527747,0,0,0,0
"1604171",2011,"ok","Prom","Prom",FALSE,2011,104,"Comedy,Drama,Family",5.4,50,"USA",8e+06,4712638,10130219,10702246,0,0,0,0
"1742650",2011,"ok","I Don't Know How She Does It","I Don't Know How She Does It",FALSE,2011,89,"Comedy,Romance",4.9,38,"USA",2.4e+07,4402201,9662284,31410151,0,0,0,0
"1401152",2011,"no_talk","Unknown","Unknown",FALSE,2011,113,"Action,Mystery,Thriller",6.8,56,"UK;Germany;France;USA",3e+07,21856389,63686397,135710029,0,0,0,0
"1563738",2011,"no_talk","One Day","One Day",FALSE,2011,107,"Drama,Romance",7,48,"USA;UK",1.5e+07,5079566,13843771,59389433,0,0,0,0
"1704573",2011,"no_talk","Bernie","Bernie",FALSE,2011,99,"Biography,Comedy,Crime",6.8,75,"USA",5e+06,85805,9206470,10173061,0,0,0,0
"1600195",2011,"no_talk","Abduction","Abduction",FALSE,2011,106,"Action,Mystery,Thriller",5.1,25,"USA",3.5e+07,10925253,28087155,82087155,0,0,0,0
"1578275",2011,"no_talk","The Dilemma","The Dilemma",FALSE,2011,111,"Comedy,Drama",5.3,46,"USA",7e+07,17816230,48475290,69721966,0,0,0,0
"1402488",2011,"ok","Happy Feet Two","Happy Feet Two",FALSE,2011,100,"Adventure,Animation,Comedy",5.9,50,"Australia;USA",1.35e+08,21237068,64006466,159196259,0,0,0,0
"0102411",2011,"no_women","The Marrying Man","The Marrying Man",FALSE,1991,115,"Comedy,Music,Romance",5.8,NA,"USA",2.6e+07,4030749,12454768,12454768,0,0,0,0
"1486193",2011,"no_talk","5 Days of War","5 Days of War",FALSE,2011,113,"Action,Drama,War",5.6,31,"Georgia;USA",1.2e+07,6254,17479,316944,0,0,0,0
"1560985",2012,"ok","The Devil Inside","The Devil Inside",FALSE,2012,83,"Horror",4.2,18,"USA",1e+06,33732515,53261944,101758490,0,0,0,0
"1496025",2012,"ok","Underworld Awakening","Underworld Awakening",FALSE,2012,88,"Action,Drama,Fantasy",6.4,39,"USA;Canada",7e+07,25306725,62321039,160112671,0,0,0,0
"0485985",2012,"about_men","Red Tails","Red Tails",FALSE,2012,125,"Action,Drama,History",5.9,46,"USA",5.8e+07,18782154,49876377,50365498,0,0,0,0
"1601913",2012,"no_women","The Grey","The Grey",FALSE,2011,117,"Action,Adventure,Drama",6.8,64,"USA",2.5e+07,19665101,51580236,79781695,0,0,0,0
"1706593",2012,"no_talk","Chronicle","Chronicle",FALSE,2012,84,"Drama,Sci-Fi,Thriller",7,69,"USA",1.2e+07,22004098,64575175,126636097,0,0,0,0
"1596350",2012,"about_men","This Means War","This Means War",FALSE,2012,103,"Action,Comedy,Romance",6.3,31,"USA",6.5e+07,17405930,54760791,156491279,0,0,0,0
"1430615",2012,"ok","Big Miracle","Big Miracle",FALSE,2012,107,"Biography,Drama,Family",6.5,61,"USA;UK",4e+07,7760205,20157300,24740061,0,0,0,0
"1596365",2012,"no_talk","The Woman in Black","The Woman in Black",FALSE,2012,95,"Drama,Fantasy,Horror",6.4,62,"UK;Canada;USA;Sweden",1.7e+07,20874072,54333290,128955898,0,0,0,0
"1606389",2012,"ok","The Vow","The Vow",FALSE,2012,104,"Drama,Romance",6.8,43,"USA;Canada",3e+07,41202458,125014030,196114570,0,0,0,0
"0401729",2012,"ok","John Carter","John Carter",FALSE,2012,132,"Action,Adventure,Sci-Fi",6.6,51,"USA",2.5e+08,30180188,73078100,284139100,0,0,0,0
"1716777",2012,"ok","People Like Us","People Like Us",FALSE,2012,114,"Comedy,Drama",7.1,49,"USA",1.6e+07,4255423,12434778,12558931,0,0,0,0
"1392170",2012,"ok","The Hunger Games","The Hunger Games",FALSE,2012,142,"Action,Adventure,Sci-Fi",7.2,68,"USA",7.8e+07,152535747,408010692,694394724,0,0,0,0
"1646987",2012,"no_talk","Wrath of the Titans","Wrath of the Titans",FALSE,2012,99,"Action,Adventure,Fantasy",5.7,37,"Spain;USA",1.5e+08,33457188,83670083,301970083,0,0,0,0
"1667353",2012,"ok","Mirror Mirror","Mirror Mirror",FALSE,2012,106,"Adventure,Comedy,Drama",5.6,46,"USA;Canada",8.5e+07,18132085,64935167,183018522,0,0,1,1
"1430626",2012,"no_talk","The Pirates! Band of Misfits","The Pirates! In an Adventure with Scientists!",FALSE,2012,88,"Adventure,Animation,Comedy",6.7,73,"UK;USA",5.5e+07,11137734,31051126,123054041,0,0,1,1
"1915581",2012,"ok","Magic Mike","Magic Mike",FALSE,2012,110,"Comedy,Drama",6.1,72,"USA",7e+06,39127170,113721571,167739368,0,0,0,0
"1440129",2012,"no_talk","Battleship","Battleship",FALSE,2012,131,"Action,Adventure,Sci-Fi",5.8,41,"USA",2.09e+08,25534825,65422625,303025485,0,0,0,0
"0848228",2012,"no_talk","The Avengers","The Avengers",FALSE,2012,143,"Action,Adventure,Sci-Fi",8,69,"USA",2.2e+08,207438708,623357910,1518812988,0,0,1,1
"1195478",2012,"ok","The Five-Year Engagement","The Five-Year Engagement",FALSE,2012,124,"Comedy,Romance",6.2,62,"USA;Japan",3e+07,10610060,28835528,54169363,0,0,0,0
"1586265",2012,"ok","What to Expect When You're Expecting","What to Expect When You're Expecting",FALSE,2012,110,"Comedy,Drama,Romance",5.7,41,"USA",4e+07,10547068,41152203,84384002,0,0,0,0
"1277953",2012,"about_men","Madagascar 3: Europe's Most Wanted","Madagascar 3: Europe's Most Wanted",FALSE,2012,95,"Adventure,Animation,Comedy",6.8,60,"USA",1.45e+08,60316738,216391482,746921274,0,0,0,0
"1047540",2012,"ok","Parental Guidance","Parental Guidance",FALSE,2012,105,"Comedy,Family",6,36,"USA",2.5e+07,14554053,77267296,119772232,0,0,0,0
"1077368",2012,"ok","Dark Shadows","Dark Shadows",FALSE,2012,113,"Comedy,Fantasy,Horror",6.2,55,"USA;Australia;UK",1.5e+08,29685274,79727149,245527149,0,0,0,0
"1486192",2012,"no_talk","The Raven","The Raven",FALSE,2012,110,"Crime,Mystery,Thriller",6.4,44,"USA;Spain;Hungary;Serbia",2.6e+07,7289642,16008272,29699345,0,0,0,0
"1232200",2012,"no_talk","That's My Boy","That's My Boy",FALSE,2012,116,"Comedy",5.5,31,"USA",7e+07,13453714,36931089,57719093,0,0,0,0
"1409024",2012,"no_talk","Men in Black 3","Men in Black 3",FALSE,2012,106,"Action,Adventure,Comedy",6.8,58,"USA;UnitedArabEmirates",2.25e+08,54592779,179020854,624026776,0,0,0,0
"1991245",2012,"no_talk","Chernobyl Diaries","Chernobyl Diaries",FALSE,2012,86,"Horror,Mystery,Thriller",5,NA,"USA",1e+06,7955307,18119640,38390020,0,0,0,0
"1645170",2012,"no_talk","The Dictator","The Dictator",FALSE,2012,83,"Comedy",6.4,58,"USA",6.5e+07,17435092,59650222,179379533,0,0,0,0
"1568338",2012,"no_talk","Man on a Ledge","Man on a Ledge",FALSE,2012,102,"Action,Adventure,Crime",6.6,40,"USA",4.2e+07,8001932,18620000,47636031,0,0,0,0
"1735898",2012,"ok","Snow White and the Huntsman","Snow White and the Huntsman",FALSE,2012,127,"Action,Adventure,Drama",6.1,57,"USA;UK",1.7e+08,56217700,155332381,396592829,0,0,1,2
"1446714",2012,"ok","Prometheus","Prometheus",FALSE,2012,124,"Adventure,Mystery,Sci-Fi",7,64,"USA;UK",1.3e+08,51050101,126477084,403354469,0,0,1,1
"1748122",2012,"ok","Moonrise Kingdom","Moonrise Kingdom",FALSE,2012,94,"Comedy,Drama,Romance",7.8,84,"USA",1.6e+07,522996,45512466,68263166,0,0,1,1
"1862079",2012,"ok","Safety Not Guaranteed","Safety Not Guaranteed",FALSE,2012,86,"Comedy,Drama,Romance",7,72,"USA",750000,97762,4010957,4424699,0,0,0,0
"1336608",2012,"ok","Rock of Ages","Rock of Ages",FALSE,2012,123,"Comedy,Drama,Musical",5.9,47,"USA",7.5e+07,14437269,38518613,59418613,0,0,0,0
"1232829",2012,"about_men","21 Jump Street","21 Jump Street",FALSE,2012,109,"Action,Comedy,Crime",7.2,69,"USA",4.2e+07,36302612,138447667,201585328,0,0,0,0
"1217209",2012,"ok","Brave","Brave",FALSE,2012,93,"Adventure,Animation,Comedy",7.1,69,"USA;UK",1.85e+08,66323594,237283207,538983207,1,1,0,0
"1615065",2012,"ok","Savages","Savages",FALSE,2012,131,"Crime,Drama,Thriller",6.5,59,"USA",4.5e+07,16016910,47382068,82966152,0,0,0,0
"0948470",2012,"about_men","The Amazing Spider-Man","The Amazing Spider-Man",FALSE,2012,136,"Action,Adventure,Sci-Fi",6.9,66,"USA",2.3e+08,62004688,262030663,757930663,0,0,0,0
"2125435",2012,"ok","Beasts of the Southern Wild","Beasts of the Southern Wild",FALSE,2012,93,"Adventure,Drama,Fantasy",7.3,86,"USA",1800000,169702,12795746,21107746,0,0,1,4
"1637725",2012,"about_men","Ted","Ted",FALSE,2012,106,"Comedy",6.9,62,"USA",5e+07,54415205,218815487,549368315,0,0,1,1
"1345836",2012,"no_talk","The Dark Knight Rises","The Dark Knight Rises",FALSE,2012,164,"Action,Adventure",8.4,78,"UK;USA",2.5e+08,160887295,448139099,1081041287,0,0,0,0
"1800741",2012,"ok","Step Up Revolution","Step Up Revolution",FALSE,2012,99,"Drama,Music,Romance",6.4,43,"USA",3.3e+07,11731708,35074677,140470746,0,0,0,0
"1298649",2012,"about_men","The Watch","The Watch",FALSE,2012,102,"Comedy,Sci-Fi",5.7,36,"USA",6.8e+07,12750297,35353000,68267862,0,0,0,0
"1623288",2012,"ok","ParaNorman","ParaNorman",FALSE,2012,92,"Adventure,Animation,Comedy",7,72,"USA",6e+07,14087050,56003051,107139399,0,0,1,1
"1194173",2012,"ok","The Bourne Legacy","The Bourne Legacy",FALSE,2012,135,"Action,Adventure,Thriller",6.7,61,"USA;Japan",1.25e+08,38142825,113203870,276144750,0,0,0,0
"1996264",2012,"ok","For a Good Time, Call...","For a Good Time, Call...",FALSE,2012,85,"Comedy",6,55,"USA",850000,143935,1251749,1386088,0,0,0,0
"1611224",2012,"ok","Abraham Lincoln: Vampire Hunter","Abraham Lincoln: Vampire Hunter",FALSE,2012,105,"Action,Fantasy,Horror",5.9,42,"USA;Russia",6.9e+07,16306974,37519139,116471580,0,0,0,0
"1971352",2012,"ok","Compliance","Compliance",FALSE,2012,90,"Crime,Drama,Horror",6.4,68,"USA",270000,16427,319285,592116,0,0,0,0
"1480656",2012,"no_talk","Cosmopolis","Cosmopolis",FALSE,2012,109,"Crime,Drama,Fantasy",5.1,58,"Canada;France;Portugal;Italy",20500000,70339,763556,7029095,0,0,0,0
"1764651",2012,"ok","The Expendables 2","The Expendables 2",FALSE,2012,103,"Action,Adventure,Thriller",6.6,51,"USA;Germany;Bulgaria;China",1e+08,28591370,85028192,314975955,0,0,0,0
"1462769",2012,"ok","The Odd Life of Timothy Green","The Odd Life of Timothy Green",FALSE,2012,105,"Comedy,Drama,Family",6.6,47,"USA",2.5e+07,10822903,51854875,56012642,0,0,0,0
"1212450",2012,"no_talk","Lawless","Lawless",FALSE,2012,116,"Crime,Drama",7.3,58,"USA",2.6e+07,10001982,37400127,55404207,0,0,0,0
"1726669",2012,"about_men","Killer Joe","Killer Joe",FALSE,2011,102,"Crime,Drama,Thriller",6.7,62,"USA",1.1e+07,37900,1987762,4633668,0,0,0,0
"1482459",2012,"no_talk","The Lorax","The Lorax",FALSE,2012,86,"Adventure,Animation,Comedy",6.4,46,"USA;France",7e+07,70217070,214030500,348840316,0,0,0,0
"1790886",2012,"no_talk","The Campaign","The Campaign",FALSE,2012,85,"Comedy",6.1,50,"USA",9.5e+07,26588460,86907746,104907746,0,0,0,0
"1547234",2012,"ok","Premium Rush","Premium Rush",FALSE,2012,91,"Action,Thriller",6.5,66,"USA",3.5e+07,6030164,20275446,31083599,0,0,0,0
"0431021",2012,"ok","The Possession","The Possession",FALSE,2012,92,"Horror,Mystery,Thriller",5.9,45,"USA;Canada",1.4e+07,17732480,49130154,85446075,0,0,0,0
"1990314",2012,"no_talk","Robot & Frank","Robot & Frank",FALSE,2012,89,"Comedy,Crime,Drama",7.1,67,"USA",2500000,35539,3325038,4806423,0,0,0,0
"2077851",2012,"about_men","Sleepwalk with Me","Sleepwalk with Me",FALSE,2012,81,"Comedy",6.8,71,"USA",1e+06,68801,2266067,2266067,0,0,0,0
"1840417",2012,"no_talk","The Words","The Words",FALSE,2012,102,"Drama,Mystery,Romance",7,37,"USA",6e+06,4750894,11494838,15950164,0,0,0,0
"1343727",2012,"ok","Dredd","Dredd",FALSE,2012,95,"Action,Crime,Sci-Fi",7.1,60,"UK;SouthAfrica;USA;India",5e+07,6278491,13414714,41037742,0,0,0,0
"1307068",2012,"no_talk","Seeking a Friend for the End of the World","Seeking a Friend for the End of the World",FALSE,2012,101,"Adventure,Comedy,Drama",6.7,59,"USA",1e+07,3822803,7078738,11681781,0,0,0,0
"1386703",2012,"no_talk","Total Recall","Total Recall",FALSE,2012,118,"Action,Adventure,Sci-Fi",6.3,43,"USA;Canada",1.25e+08,25577758,58877969,198467168,0,0,0,0
"1855325",2012,"ok","Resident Evil: Retribution","Resident Evil: Retribution",FALSE,2012,95,"Action,Adventure,Fantasy",5.4,39,"Germany;Canada;USA;France;UK",6.5e+07,21052227,42345531,240159255,0,0,0,0
