"spam","to_multiple","from","cc","sent_email","time","image","attach","dollar","winner","inherit","viagra","password","num_char","line_breaks","format","re_subj","exclaim_subj","urgent_subj","exclaim_mess","number"
"Not Spam","0","1",0,"0",2012-01-26 16:34:04,0,0,2,"no",0,0,0,45.766,715,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-01-26 11:38:28,0,0,0,"no",0,0,0,9.694,99,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-01-26 11:38:59,0,0,0,"no",0,0,0,7.787,116,"HTML","1",0,"0",0,"none"
"Not Spam","0","1",0,"1",2012-01-26 11:44:34,0,0,0,"no",0,0,0,0.297,5,"Text","1",0,"0",0,"none"
"Not Spam","0","1",0,"1",2012-01-26 11:52:01,0,0,0,"no",0,0,0,10.283,190,"HTML","1",0,"0",6,"small"
"Not Spam","0","1",0,"1",2012-01-26 11:56:03,0,0,0,"no",0,0,0,1.637,37,"HTML","1",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-01-26 12:27:00,0,0,4,"no",0,0,0,7.491,270,"HTML","0",0,"0",8,"small"
"Not Spam","1","1",0,"0",2012-01-26 09:46:27,0,0,0,"no",0,0,0,0.559,15,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-01-26 12:53:19,0,0,0,"yes",0,0,0,13.339,175,"Text","1",0,"0",1,"small"
"Not Spam","1","1",1,"0",2012-01-26 12:58:18,0,0,0,"no",0,0,0,0.539,19,"Text","1",0,"0",0,"small"
"Not Spam","1","1",3,"0",2012-01-26 10:13:21,0,0,0,"no",0,0,0,1.37,40,"Text","1",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-01-26 13:23:09,0,0,0,"no",0,0,0,0.23,4,"HTML","0",0,"0",0,"none"
"Not Spam","0","1",0,"1",2012-01-26 13:25:09,0,0,0,"no",0,0,0,0.926,18,"HTML","1",0,"0",0,"small"
"Not Spam","1","1",3,"0",2012-01-26 10:25:08,0,0,0,"no",0,0,0,2.18,57,"Text","1",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-26 18:41:02,0,0,0,"no",0,0,0,2.724,82,"HTML","0",0,"0",5,"small"
"Not Spam","0","1",0,"0",2012-01-26 11:34:24,1,2,0,"no",0,0,0,9.728,312,"HTML","0",0,"0",7,"small"
"Not Spam","1","1",0,"0",2012-01-26 11:52:45,0,0,0,"no",0,0,0,0.212,8,"Text","0",0,"0",1,"small"
"Not Spam","0","1",0,"1",2012-01-26 14:58:12,0,0,0,"no",0,0,0,2.385,48,"HTML","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-01-26 15:18:52,0,0,0,"no",0,0,0,1.025,33,"Text","0",0,"0",1,"small"
"Not Spam","0","1",0,"1",2012-01-26 15:24:36,0,0,0,"no",0,0,0,4.6,77,"HTML","1",0,"0",2,"small"
"Not Spam","0","1",0,"1",2012-01-26 15:39:59,0,0,0,"no",0,0,0,6.788,113,"HTML","1",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-01-26 16:22:10,0,0,0,"no",0,0,0,0.404,10,"Text","0",0,"0",0,"none"
"Not Spam","1","1",0,"1",2012-01-26 20:18:43,0,0,0,"no",0,0,0,19.154,623,"HTML","0",0,"0",17,"big"
"Not Spam","0","1",0,"0",2012-01-26 20:05:04,0,1,0,"no",0,0,0,3.057,63,"Text","0",0,"0",0,"big"
"Not Spam","0","1",0,"0",2012-01-26 20:20:22,0,0,0,"no",0,0,0,4.323,113,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-27 05:03:25,0,0,1,"no",0,0,0,1.222,32,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-27 05:03:28,0,0,4,"no",0,0,0,4.33,87,"Text","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-27 07:21:49,0,0,2,"no",0,0,0,57.241,929,"HTML","0",0,"0",3,"small"
"Not Spam","0","1",0,"0",2012-01-27 02:35:04,0,0,0,"no",0,0,0,34.158,412,"HTML","0",0,"0",8,"small"
"Not Spam","0","1",0,"0",2012-01-27 10:05:54,0,0,16,"no",1,0,0,13.561,305,"HTML","0",0,"0",8,"small"
"Not Spam","0","1",0,"0",2012-01-27 03:34:45,0,0,9,"no",0,0,1,41.623,1088,"HTML","0",0,"0",43,"small"
"Not Spam","0","1",0,"0",2012-01-27 06:29:51,0,0,0,"no",0,0,0,10.824,353,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-01-27 03:55:33,0,0,0,"no",0,0,0,16.767,310,"HTML","0",0,"0",58,"small"
"Not Spam","1","1",0,"0",2012-01-27 07:06:59,0,0,0,"no",0,0,0,36.004,460,"Text","0",0,"0",0,"big"
"Not Spam","1","1",0,"0",2012-01-27 07:33:57,0,0,0,"no",0,0,0,0.754,16,"Text","0",1,"0",2,"small"
"Not Spam","0","1",0,"0",2012-01-27 08:07:50,0,0,0,"no",0,0,0,24.255,620,"HTML","0",0,"0",1,"small"
"Not Spam","1","1",0,"0",2012-01-27 08:16:39,0,0,0,"no",0,0,0,5.627,134,"HTML","0",0,"0",5,"big"
"Not Spam","0","1",0,"0",2012-01-27 13:24:50,0,0,4,"no",1,0,0,7.911,190,"HTML","0",0,"0",5,"small"
"Not Spam","0","1",0,"0",2012-01-27 08:24:32,0,0,0,"no",0,0,0,24.317,620,"HTML","0",0,"0",1,"small"
"Not Spam","1","1",35,"0",2012-01-27 08:39:49,0,0,0,"no",0,0,0,9.94,147,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-01-27 08:59:51,0,0,0,"no",0,0,0,4.348,88,"HTML","1",0,"0",6,"small"
"Not Spam","0","1",0,"0",2012-01-27 08:26:15,0,0,0,"no",0,0,0,24.222,620,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-27 14:06:15,0,0,0,"no",0,0,4,8.28,204,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"1",2012-01-27 10:34:40,0,0,0,"no",0,0,0,2.456,37,"HTML","1",0,"0",4,"big"
"Not Spam","0","1",1,"1",2012-01-27 09:40:30,0,0,0,"no",0,0,0,19.536,618,"HTML","1",0,"0",15,"big"
"Not Spam","1","1",0,"0",2012-01-27 11:22:34,0,0,0,"no",0,0,0,4.263,50,"Text","0",0,"0",0,"small"
"Not Spam","0","1",1,"0",2012-01-27 11:26:31,0,0,0,"no",0,0,0,12.77,302,"HTML","1",0,"0",0,"big"
"Not Spam","0","1",0,"0",2012-01-27 11:59:23,0,0,0,"no",0,0,0,25.156,635,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",1,"1",2012-01-27 18:10:13,0,0,0,"no",0,0,0,40.771,1278,"Text","1",0,"0",2,"small"
"Not Spam","1","1",0,"0",2012-01-27 12:43:39,0,0,0,"no",0,0,0,0.342,8,"Text","0",1,"0",0,"none"
"Not Spam","0","1",1,"1",2012-01-27 11:48:43,0,0,0,"no",0,0,0,26.18,845,"HTML","1",0,"0",25,"big"
"Not Spam","0","1",0,"0",2012-01-27 09:51:30,0,0,0,"no",0,0,0,3.57,96,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",2,"1",2012-01-27 10:11:45,0,0,10,"no",0,0,0,20.49,526,"HTML","1",0,"0",12,"small"
"Not Spam","0","1",0,"1",2012-01-27 13:14:12,0,0,0,"no",0,0,0,0.144,6,"HTML","0",0,"0",0,"none"
"Not Spam","1","1",0,"0",2012-01-27 13:22:41,0,0,0,"no",0,0,0,6.032,91,"Text","0",0,"0",1,"small"
"Not Spam","0","1",1,"1",2012-01-27 13:30:02,0,0,0,"no",0,0,0,5.248,111,"HTML","1",0,"0",4,"small"
"Not Spam","0","1",0,"1",2012-01-27 13:38:28,0,0,0,"no",0,0,0,1.389,34,"HTML","1",0,"0",0,"small"
"Not Spam","1","1",0,"0",2012-01-27 14:01:31,0,1,0,"no",0,0,0,6.436,202,"HTML","0",0,"0",10,"small"
"Not Spam","0","1",0,"1",2012-01-27 14:20:30,0,0,0,"no",0,0,0,0.748,24,"HTML","1",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-01-27 15:00:31,0,0,2,"no",0,0,0,10.308,165,"HTML","0",1,"0",6,"small"
"Not Spam","0","1",1,"1",2012-01-27 14:22:00,0,0,2,"no",0,0,0,35.221,1104,"HTML","1",0,"0",17,"big"
"Not Spam","0","1",0,"1",2012-01-27 16:46:57,0,0,0,"no",0,0,0,4.621,90,"HTML","0",0,"0",4,"small"
"Not Spam","0","1",0,"0",2012-01-27 23:40:11,0,0,0,"no",0,0,4,8.28,204,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-28 09:43:49,0,0,0,"no",0,0,4,8.28,204,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-28 12:31:59,0,0,8,"no",0,0,0,9.288,310,"HTML","0",0,"0",3,"small"
"Not Spam","0","1",1,"1",2012-01-28 09:16:34,0,0,0,"no",0,0,0,1.646,35,"HTML","0",1,"0",4,"none"
"Not Spam","0","1",0,"1",2012-01-28 09:28:20,0,0,0,"no",0,0,0,6.778,93,"HTML","1",0,"0",4,"small"
"Not Spam","0","1",0,"1",2012-01-28 09:30:05,0,0,0,"no",0,0,0,12.985,347,"HTML","1",1,"0",34,"small"
"Not Spam","0","1",0,"1",2012-01-28 10:14:21,0,0,0,"no",0,0,0,8.512,136,"HTML","1",0,"0",4,"small"
"Not Spam","0","1",0,"0",2012-01-28 15:28:09,0,0,1,"no",0,0,0,1.249,32,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-28 15:28:14,0,0,4,"no",0,0,0,4.492,87,"Text","0",0,"0",1,"small"
"Not Spam","0","1",0,"1",2012-01-28 09:54:36,0,0,0,"no",0,0,0,17.533,614,"HTML","1",0,"0",8,"small"
"Not Spam","0","1",0,"1",2012-01-28 10:45:18,0,0,0,"no",0,0,0,0.498,15,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-01-28 11:20:45,0,0,0,"no",0,0,0,1.654,47,"HTML","1",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-28 19:42:42,0,0,23,"no",0,0,0,17.188,578,"HTML","0",0,"0",3,"small"
"Not Spam","0","1",0,"0",2012-01-28 19:42:42,0,0,0,"no",0,0,0,11.103,259,"HTML","0",0,"0",3,"small"
"Not Spam","0","1",0,"0",2012-01-28 19:43:26,0,0,0,"no",0,0,0,4.637,134,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-01-28 19:43:30,0,0,0,"no",0,0,0,4.615,134,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",1,"1",2012-01-28 14:07:58,0,0,2,"no",0,0,0,43.642,1403,"HTML","1",0,"0",17,"big"
"Not Spam","0","1",0,"1",2012-01-28 14:13:49,0,0,0,"no",0,0,0,2.746,70,"Text","0",0,"0",5,"small"
"Not Spam","0","1",0,"1",2012-01-28 15:27:10,0,0,0,"no",0,0,0,11.85,297,"HTML","1",0,"0",4,"small"
"Not Spam","0","1",0,"1",2012-01-28 14:33:51,0,0,0,"no",0,0,0,22.901,795,"HTML","1",0,"0",10,"small"
"Not Spam","0","1",4,"1",2012-01-28 14:04:00,0,0,0,"no",0,0,0,11.05,229,"HTML","0",0,"0",4,"small"
"Not Spam","0","1",0,"1",2012-01-28 16:10:21,0,0,0,"no",0,0,0,10.943,363,"HTML","0",0,"0",9,"big"
"Not Spam","0","1",0,"0",2012-01-28 22:02:35,0,0,0,"no",0,0,0,29.056,705,"HTML","0",0,"0",3,"small"
"Not Spam","0","1",0,"0",2012-01-29 03:34:24,0,0,6,"no",0,0,0,8.553,276,"HTML","0",0,"0",3,"small"
"Not Spam","0","1",0,"0",2012-01-29 10:00:57,0,0,4,"no",1,0,0,7.645,186,"HTML","0",0,"0",5,"small"
"Not Spam","0","1",0,"0",2012-01-29 03:24:38,0,0,0,"no",0,0,0,13.157,251,"HTML","0",0,"0",44,"small"
"Not Spam","0","1",0,"0",2012-01-29 07:46:17,0,0,0,"no",0,0,0,0.59,21,"Text","0",0,"0",1,"none"
"Not Spam","0","1",0,"0",2012-01-29 07:47:45,0,0,0,"no",0,0,0,5.292,93,"HTML","0",0,"0",3,"small"
"Not Spam","0","1",0,"0",2012-01-29 12:15:32,0,0,6,"no",0,0,0,24.21,281,"HTML","0",1,"0",6,"small"
"Not Spam","0","1",0,"0",2012-01-29 12:07:32,0,0,0,"no",0,0,0,0.768,24,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-01-29 12:13:22,0,0,0,"no",0,0,0,0.715,23,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-01-29 12:15:06,0,0,0,"no",0,0,0,0.712,23,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-01-29 12:15:55,0,0,0,"no",0,0,0,0.711,23,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-01-29 12:16:46,0,0,0,"no",0,0,0,0.711,23,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-01-29 12:18:49,0,0,0,"no",0,0,0,0.711,23,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-01-29 12:20:41,0,0,0,"no",0,0,0,0.713,23,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-01-29 12:21:25,0,0,0,"no",0,0,0,0.712,23,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-01-29 12:31:15,0,0,0,"no",0,0,0,0.725,23,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-01-29 12:32:13,0,0,0,"no",0,0,0,0.727,23,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-01-29 12:32:15,0,0,0,"no",0,0,0,3.348,88,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-29 12:33:44,0,0,0,"no",0,0,0,0.73,23,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-01-29 12:38:02,0,0,0,"no",0,0,0,0.728,23,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-01-29 12:39:02,0,0,0,"no",0,0,0,0.728,23,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-01-29 14:52:49,0,0,0,"no",0,0,0,25.98,651,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-29 14:56:30,0,0,0,"no",0,0,0,25.694,646,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-29 23:03:59,0,0,0,"no",0,0,0,1.525,42,"HTML","0",0,"0",0,"big"
"Not Spam","0","1",0,"1",2012-01-29 18:24:15,0,0,0,"no",0,0,0,0.274,9,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-01-29 21:34:36,0,0,0,"no",0,0,0,1.525,40,"Text","0",0,"0",1,"none"
"Not Spam","0","1",0,"0",2012-01-29 20:55:51,0,0,0,"no",0,0,0,1.222,30,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-30 09:41:43,0,0,0,"no",0,0,0,11.728,232,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-01-30 10:00:13,0,0,4,"no",1,0,0,7.779,190,"HTML","0",0,"0",5,"small"
"Not Spam","1","1",0,"0",2012-01-30 07:09:38,9,9,0,"no",0,0,0,26.526,365,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-30 04:30:59,0,0,0,"no",0,0,0,4.826,86,"HTML","0",0,"0",5,"small"
"Not Spam","0","1",0,"0",2012-01-30 04:32:27,0,0,0,"no",0,0,0,4.776,85,"HTML","0",0,"0",5,"small"
"Not Spam","0","1",0,"0",2012-01-30 13:00:24,0,0,4,"no",1,0,0,7.822,192,"HTML","0",0,"0",5,"small"
"Not Spam","1","1",0,"0",2012-01-30 07:59:00,0,0,0,"no",0,0,0,4.271,50,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-30 08:31:37,0,0,0,"no",0,0,0,13.236,198,"Text","0",0,"0",0,"big"
"Not Spam","0","1",0,"1",2012-01-30 08:50:39,0,0,0,"no",0,0,0,0.341,6,"Text","0",0,"0",4,"none"
"Not Spam","1","1",0,"0",2012-01-30 09:09:28,0,0,0,"no",0,0,0,9.928,221,"HTML","0",0,"0",5,"big"
"Not Spam","0","1",0,"1",2012-01-30 09:14:42,0,0,0,"no",0,0,0,1.029,32,"HTML","1",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-01-30 09:16:21,0,0,0,"no",0,0,0,0.601,16,"HTML","1",0,"0",2,"small"
"Not Spam","1","1",5,"0",2012-01-30 13:55:08,0,2,0,"no",0,0,0,16.442,430,"HTML","0",0,"0",20,"big"
"Not Spam","1","1",0,"0",2012-01-30 09:45:00,0,3,1,"no",0,0,0,3.488,58,"Text","0",0,"0",3,"small"
"Not Spam","1","1",0,"0",2012-01-30 09:42:02,0,0,0,"no",0,0,0,7.894,125,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-30 10:09:21,0,0,0,"no",0,0,0,26.011,652,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",1,"1",2012-01-30 10:57:08,0,0,0,"no",0,0,0,20.382,511,"HTML","1",0,"0",10,"small"
"Not Spam","0","1",0,"0",2012-01-30 12:22:52,0,0,0,"no",0,0,0,2.198,42,"Text","0",0,"0",2,"none"
"Not Spam","0","1",0,"0",2012-01-30 09:56:35,0,0,4,"no",0,0,0,19.323,473,"HTML","0",1,"0",10,"small"
"Not Spam","0","1",0,"0",2012-01-30 13:12:57,0,0,2,"no",0,0,0,5.637,148,"HTML","0",1,"0",3,"small"
"Not Spam","0","1",0,"1",2012-01-30 13:15:03,0,0,0,"no",0,0,0,21.218,616,"HTML","1",0,"0",10,"small"
"Not Spam","0","1",0,"0",2012-01-30 13:29:54,0,0,2,"no",0,0,0,10.821,172,"HTML","0",0,"0",10,"small"
"Not Spam","0","1",0,"1",2012-01-30 10:37:00,0,0,0,"no",0,0,0,4.812,110,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-30 18:38:04,0,0,13,"no",0,0,0,16.116,363,"HTML","0",1,"0",2,"small"
"Not Spam","0","1",0,"0",2012-01-30 11:57:53,0,0,0,"no",0,0,0,1.079,23,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-30 11:58:56,0,0,0,"no",0,0,0,2.208,51,"Text","1",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-01-30 15:09:50,0,0,0,"no",0,0,0,2.081,56,"HTML","1",0,"0",9,"small"
"Not Spam","0","1",0,"1",2012-01-30 12:13:44,0,0,0,"no",0,0,0,6.433,170,"HTML","1",0,"0",2,"small"
"Not Spam","0","1",1,"1",2012-01-30 15:46:23,0,0,0,"no",0,0,0,3.732,84,"HTML","1",0,"0",7,"small"
"Not Spam","0","1",0,"1",2012-01-30 16:07:04,0,0,0,"no",0,0,0,5.173,113,"HTML","1",0,"0",4,"small"
"Not Spam","0","1",1,"1",2012-01-30 16:07:32,0,0,0,"no",0,0,0,4.257,105,"HTML","1",0,"0",7,"small"
"Not Spam","0","1",1,"1",2012-01-30 17:43:58,0,0,0,"no",0,0,0,3.002,68,"HTML","1",1,"0",8,"small"
"Not Spam","0","1",1,"1",2012-01-30 17:51:06,0,0,0,"no",0,0,0,2.457,60,"HTML","1",0,"0",0,"small"
"Not Spam","1","1",0,"0",2012-01-30 14:56:32,0,0,0,"no",0,0,0,1.083,28,"HTML","0",0,"0",0,"big"
"Not Spam","1","1",0,"0",2012-01-30 14:57:45,0,0,0,"no",0,0,0,1.157,30,"HTML","0",0,"0",0,"big"
"Not Spam","1","1",0,"0",2012-01-30 14:55:33,0,0,0,"no",0,0,0,1.003,28,"HTML","0",0,"0",0,"big"
"Not Spam","1","1",0,"0",2012-01-30 14:58:49,0,0,0,"no",0,0,0,1.071,28,"HTML","0",0,"0",0,"big"
"Not Spam","0","1",0,"1",2012-01-30 18:16:23,0,0,0,"no",0,0,0,0.659,19,"HTML","0",0,"0",0,"none"
"Not Spam","0","1",0,"1",2012-01-30 19:09:10,0,0,0,"no",0,0,0,4.695,108,"HTML","1",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-31 00:10:36,0,0,0,"no",0,0,0,0.602,29,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-30 20:03:17,0,0,22,"no",0,0,0,7.826,95,"HTML","0",0,"0",0,"big"
"Not Spam","0","1",0,"0",2012-01-30 20:47:48,0,0,8,"no",0,0,0,21.8,276,"HTML","0",1,"0",14,"small"
"Not Spam","1","1",0,"0",2012-01-30 21:57:49,0,0,0,"no",0,0,0,3.352,50,"Text","0",0,"0",0,"big"
"Not Spam","0","1",0,"1",2012-01-31 00:00:26,0,0,0,"no",0,0,0,5.996,146,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",0,"1",2012-01-30 22:38:40,0,0,0,"no",0,0,0,3.966,76,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-31 09:27:39,0,0,0,"no",0,0,0,5.836,149,"HTML","0",0,"0",4,"small"
"Not Spam","0","1",0,"0",2012-01-31 10:08:46,0,0,18,"no",1,0,0,17.911,385,"HTML","0",0,"0",10,"small"
"Not Spam","0","1",2,"1",2012-01-31 11:45:44,0,0,0,"no",0,0,0,42.5,1314,"Text","1",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-01-31 13:23:09,0,0,4,"no",1,0,0,7.865,193,"HTML","0",0,"0",5,"small"
"Not Spam","0","1",0,"0",2012-01-31 13:51:34,0,0,0,"no",0,0,0,17.337,276,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-01-31 06:00:05,0,0,0,"no",0,0,0,4.046,107,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-31 06:00:04,0,0,0,"no",0,0,0,3.365,91,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"1",2012-01-31 09:16:24,0,0,0,"no",0,0,0,0.6,17,"HTML","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-01-31 09:16:24,0,0,26,"no",0,0,0,36.28,543,"HTML","0",0,"0",7,"small"
"Not Spam","1","1",0,"0",2012-01-31 09:14:14,0,0,0,"no",0,0,0,4.839,104,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",2,"1",2012-01-31 08:55:36,1,1,0,"no",0,0,0,15.859,491,"HTML","1",1,"0",23,"small"
"Not Spam","0","1",0,"0",2012-01-31 07:04:28,0,0,4,"no",0,0,0,5.602,159,"HTML","1",0,"0",12,"big"
"Not Spam","0","1",0,"0",2012-01-31 07:50:11,0,0,0,"no",0,0,0,1.06,37,"Text","1",0,"0",2,"small"
"Not Spam","0","1",0,"1",2012-01-31 16:11:22,0,0,2,"no",0,0,0,20.004,517,"HTML","1",0,"0",5,"small"
"Not Spam","0","1",0,"0",2012-01-31 11:53:39,0,0,0,"no",0,0,0,21.731,287,"HTML","0",0,"0",13,"small"
"Not Spam","1","1",0,"0",2012-01-31 12:24:18,0,1,0,"no",0,0,0,1.096,23,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-01-31 17:29:34,0,0,0,"no",0,0,0,6.634,134,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-01-31 17:29:50,0,0,0,"no",0,0,2,5.69,128,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-01-31 12:29:29,0,0,1,"no",0,0,0,23.64,407,"HTML","0",0,"0",32,"small"
"Not Spam","1","1",0,"0",2012-01-30 13:30:16,0,0,0,"no",0,0,0,12.039,275,"HTML","0",0,"0",5,"big"
"Not Spam","0","1",0,"0",2012-01-31 17:59:53,0,0,0,"no",0,0,0,1.664,35,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-01-31 10:26:40,0,0,0,"no",0,0,0,4.614,82,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-31 10:29:56,0,0,0,"no",0,0,0,6.912,117,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-31 10:38:06,0,0,0,"no",0,0,0,4.54,82,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"1",2012-01-31 13:44:22,0,0,0,"no",0,0,0,2.139,60,"HTML","1",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-01-31 13:46:44,0,0,2,"no",0,0,0,3.402,80,"HTML","1",0,"0",2,"small"
"Not Spam","0","1",0,"1",2012-01-31 14:00:29,0,0,0,"no",0,0,0,8.667,205,"HTML","1",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-01-31 19:23:17,0,1,0,"no",0,0,0,21.604,264,"HTML","0",0,"0",3,"small"
"Not Spam","1","1",15,"0",2012-01-31 14:39:12,5,5,0,"no",0,0,0,19.117,465,"HTML","0",0,"0",26,"big"
"Not Spam","0","1",0,"1",2012-01-31 14:59:49,0,0,0,"no",0,0,0,10.586,264,"HTML","1",0,"0",6,"small"
"Not Spam","0","1",0,"0",2012-01-31 20:18:26,0,0,0,"no",0,0,0,0.493,17,"Text","0",0,"0",0,"small"
"Not Spam","0","1",2,"0",2012-01-31 15:21:51,0,0,1,"no",0,0,0,5.856,237,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-31 15:24:32,0,0,0,"no",0,0,0,25.571,643,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-31 12:54:57,0,0,0,"no",0,0,0,9.129,114,"HTML","0",0,"0",3,"small"
"Not Spam","0","1",0,"0",2012-01-31 16:06:19,0,0,0,"no",0,0,0,26.839,665,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",1,"0",2012-01-31 16:06:58,0,0,0,"no",0,0,0,0.871,44,"Text","1",0,"0",0,"small"
"Not Spam","0","1",1,"0",2012-01-31 16:09:46,0,0,0,"no",0,0,0,0.866,44,"Text","1",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-01-31 23:22:26,0,0,0,"no",0,0,0,4.274,131,"HTML","1",0,"0",2,"big"
"Not Spam","0","1",0,"0",2012-01-31 13:26:23,0,0,0,"no",0,0,0,6.909,117,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",1,"1",2012-01-31 22:38:38,0,0,0,"no",0,0,0,50.57,1548,"Text","1",0,"0",2,"small"
"Not Spam","0","1",1,"1",2012-01-31 15:44:55,1,1,0,"no",0,0,0,11.768,297,"HTML","1",1,"0",22,"small"
"Not Spam","0","1",0,"1",2012-01-31 15:45:37,0,0,0,"no",0,0,0,3.494,106,"HTML","1",0,"0",4,"small"
"Not Spam","0","1",0,"0",2012-01-31 14:03:20,0,0,0,"no",0,0,0,1.536,16,"Text","0",0,"0",0,"small"
"Not Spam","1","1",1,"1",2012-01-31 16:40:43,1,1,0,"no",0,0,0,24.501,747,"HTML","1",1,"0",39,"small"
"Not Spam","0","1",0,"0",2012-01-31 17:48:09,0,0,0,"no",0,0,0,26.378,657,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-31 19:14:52,0,0,0,"no",0,0,0,26.673,664,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-01-31 21:06:49,0,0,16,"no",0,0,0,17.658,230,"HTML","0",1,"0",10,"small"
"Not Spam","0","1",0,"0",2012-01-31 18:47:59,0,0,16,"no",0,0,0,18.523,347,"HTML","0",0,"0",3,"small"
"Not Spam","1","1",0,"1",2012-01-31 19:36:08,0,0,0,"no",0,0,0,51.221,1497,"Text","1",0,"0",2,"small"
